budget,id,original_language,popularity,release_date,revenue,runtime,tagline,title,Action,Comedy,Drama,Thriller,Fantasy,Walt Disney Pictures,Universal Pictures,Warner Bros.,Columbia Pictures,Paramount Pictures,Relativity Media,Twentieth Century Fox Film Corporation,New Line Cinema
0,45650,en,9.983004,2009-09-09,0,92,What Are You So Afraid Of?,The Hole,0,0,0,1,1,0,0,0,0,0,0,0,0
5000000,45658,en,9.169411,2010-10-15,2614773,97,Lost is a good place to find yourself,Everything Must Go,0,1,1,0,0,0,0,0,0,0,0,0,0
3500000,46146,nb,12.982319,2010-10-29,4159678,103,You believe it when you see it!,Troll Hunter,0,0,0,0,1,0,0,0,0,0,0,0,0
90000000,46195,en,46.200042,2011-04-03,484635760,96,1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.,Rio,0,1,0,0,0,0,0,0,0,0,0,0,0
15000000,46256,en,0.165909,2011-06-03,0,87,The lamb who saved the world!,The Lion of Judah,0,1,0,0,0,0,0,0,0,0,0,0,0
25000000,46261,en,14.562197,2010-11-06,36993168,99,Fear is never just make believe,Don't Be Afraid of the Dark,0,0,0,1,1,0,0,0,0,0,0,0,0
4000000,46332,fr,4.992475,2010-05-18,41424067,120,"In the face of terror, their greatest weapon was faith...",Of Gods and Men,0,0,1,0,0,0,0,0,0,0,0,0,0
0,46420,en,4.989985,2009-09-13,0,84,Don't break her heart,The Loved Ones,0,0,0,0,0,0,0,0,0,0,0,0,0
42000000,46528,en,7.349497,2010-12-02,11087569,100,Assassin. Hero. Legend.,The Warrior's Way,1,0,0,1,1,0,0,0,0,0,0,0,0
50000000,46529,en,43.450266,2011-02-18,144492830,109,Three like him have already been killed…he is Number Four.,I Am Number Four,1,0,0,1,0,0,0,0,0,0,0,0,0
3500000,46705,en,26.881611,2010-12-27,16566240,112,Nobody Baby But You And Me,Blue Valentine,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000,46727,en,0.340019,1999-02-11,0,104,There's no place for dreams on the streets of Vegas,Speedway Junky,0,0,1,0,0,0,0,0,0,0,0,0,0
6800000,46738,fr,21.285206,2010-09-04,7103838,130,The search began at the opening of their mother's will.,Incendies,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,46829,en,4.952735,2010-10-26,8454301,134,First he got married. Then he got married again. Then he met the love of his life.,Barney's Version,0,1,1,0,0,0,0,0,0,0,0,0,0
7000000,47088,en,2.26778,2010-08-01,453079,108,"They're not gigolos, they're gentlemen.",The Extra Man,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,47327,en,30.387148,2011-02-24,28931401,105,One hell of a ride.,Drive Angry,1,0,0,1,1,0,0,0,0,0,0,0,0
65000,47607,en,2.380332,2010-11-12,416498,99,"Aura would like you to know that she is having a very, very hard time.",Tiny Furniture,0,1,1,0,0,0,0,0,0,0,0,0,0
165000000,47933,en,48.775723,2016-06-22,389681935,120,We had twenty years to prepare. So did they.,Independence Day: Resurgence,1,0,0,0,0,0,0,0,0,0,0,1,0
92000000,47964,en,65.402595,2013-02-06,304654182,98,Yippee Ki-Yay Mother Russia,A Good Day to Die Hard,1,0,0,1,0,0,0,0,0,0,0,1,0
25000000,48034,fr,15.279021,2010-10-20,48531470,154,The one thing friends can't escape is a few home truths.,Little White Lies,0,1,1,0,0,0,0,0,0,0,0,0,0
30000000,48138,en,38.643914,2011-02-16,130786397,113,Take Back Your Life,Unknown,1,0,0,1,0,0,0,0,0,0,0,0,0
37000000,48171,en,11.492474,2011-01-28,96047633,114,You can only defeat it when you believe.,The Rite,0,0,1,1,0,0,0,0,0,0,0,0,1
15000000,48231,en,27.133277,2011-09-30,27462041,99,Why deny what you desire the most.,A Dangerous Method,0,0,1,1,0,0,0,0,0,0,0,0,0
20000000,48289,en,14.857884,2010-04-11,45636368,113,Every secret comes with a price.,The Debt,0,0,1,1,0,0,0,0,0,0,0,0,0
30000000,48340,en,20.063165,2011-02-03,108609310,108,The only way out is down.,Sanctum,1,0,0,1,0,0,1,0,0,0,1,0,0
36000000,48988,en,27.11589,2011-02-25,83160734,105,"One Week, No Rules",Hall Pass,0,1,0,0,0,0,0,0,0,0,0,0,1
3000000,49010,en,16.900433,2011-05-06,748453,86,"Delivering justice, one shell at a time...",Hobo with a Shotgun,1,1,0,1,0,0,0,0,0,0,0,0,0
200000000,49013,en,49.98659,2011-06-11,559852396,106,Ka-ciao!,Cars 2,0,1,0,0,0,1,0,0,0,0,0,0,0
1500000,49018,en,58.594852,2010-09-13,97009150,103,It's not the house that's haunted.,Insidious,0,0,0,1,0,0,0,0,0,0,0,0,0
0,49020,en,8.518866,2011-03-18,864659,97,A comedy that doesn't let principles stand in the way of progress.,Submarine,0,1,1,0,0,0,0,0,0,0,0,0,0
35000000,49022,en,14.029012,2011-05-05,59901913,112,It's a thin line between love and friendship.,Something Borrowed,0,1,1,0,0,0,0,0,0,0,0,0,0
250000000,49026,en,112.31295,2012-07-16,1084939099,165,The Legend Ends,The Dark Knight Rises,1,0,1,1,0,0,0,1,0,0,0,0,0
130000000,49040,en,90.33681,2012-08-08,276572938,120,There Was Never Just One,The Bourne Legacy,1,0,0,1,0,0,1,0,0,0,1,0,0
105000000,49047,en,110.153618,2013-09-27,716392705,91,Don't Let Go,Gravity,0,0,1,1,0,0,0,1,0,0,0,0,0
50000000,49049,en,57.673932,2012-09-07,41037742,95,Judgement is coming,Dredd,1,0,0,0,0,0,0,0,0,0,0,0,0
250000000,49051,en,108.849621,2012-11-26,1021103568,169,From the smallest beginnings come the greatest legends.,The Hobbit: An Unexpected Journey,1,0,0,0,1,0,0,0,0,0,0,0,1
150000000,49444,en,51.247321,2011-05-25,665692281,91,Prepare for the Year of Awesomeness!,Kung Fu Panda 2,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,49517,en,33.649652,2011-09-16,0,127,How do you find an enemy who is hidden right before your eyes?,Tinker Tailor Soldier Spy,0,0,1,1,0,0,0,0,0,0,0,0,0
135000000,49519,en,64.183321,2013-03-20,585178928,98,Meet the first modern family.,The Croods,0,1,0,0,1,0,0,0,0,0,0,0,0
52000000,49520,en,32.015477,2011-08-05,75450437,112,Who says men can't change?,The Change-Up,0,1,0,0,0,0,1,0,0,0,1,0,0
225000000,49521,en,99.398009,2013-06-12,662845518,143,You will believe that a man can fly.,Man of Steel,1,0,0,0,1,0,0,1,0,0,0,0,0
130000000,49524,en,39.448066,2013-07-18,61648500,96,To protect and serve the living,R.I.P.D.,1,1,0,0,1,0,1,0,0,0,0,0,0
35000000,49526,en,17.709888,2012-08-24,31083599,91,Ride Like Hell,Premium Rush,1,0,0,1,0,0,0,0,0,0,0,0,0
42000000,49527,en,34.041407,2012-01-13,46221189,102,You can only push an innocent man so far,Man on a Ledge,1,0,0,1,0,0,0,0,0,0,0,0,0
260000000,49529,en,43.926995,2012-03-07,284139100,132,"Lost in our world, found in another.",John Carter,1,0,0,0,0,1,0,0,0,0,0,0,0
40000000,49530,en,60.231382,2011-10-27,173930596,109,Time Is Power,In Time,1,0,0,1,0,0,0,0,0,0,0,0,0
160000000,49538,en,3.195174,2011-05-24,353624124,132,Witness the moment that will change our world.,X-Men: First Class,1,0,0,0,0,0,0,0,0,0,0,1,0
42000000,49730,en,45.151657,2011-03-11,89162162,100,Who's afraid?,Red Riding Hood,0,0,0,1,1,0,0,1,0,0,0,0,0
0,49787,en,7.245108,2010-05-15,0,94,Pray That You Drown First,The Reef,0,0,1,1,0,0,0,0,0,0,0,0,0
16000000,49950,en,11.807269,2011-02-04,40492759,91,"2,000 colleges. 8 million roommates. Which one will you get?",The Roommate,0,0,1,1,0,0,0,0,0,0,0,0,0
25000000,50014,en,42.191509,2011-08-09,124272124,146,Change begins with a whisper.,The Help,0,0,1,0,0,0,0,0,0,0,0,0,0
150000000,50321,en,12.362599,2011-03-09,38992758,88,Mom needs a little space.,Mars Needs Moms,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,50348,en,26.072228,2011-03-17,85412898,119,This Case is a Dangerous Game of Life and Death,The Lincoln Lawyer,0,0,1,1,0,0,0,0,0,0,0,0,0
5000000,50357,en,17.028252,2011-07-20,25562924,86,There's a reason we've never gone back to the moon.,Apollo 18,0,0,0,1,0,0,0,0,0,0,0,0,0
63000000,50359,en,16.791058,2011-03-30,183953723,95,"Candy, chicks and rock 'n' roll.",Hop,0,1,0,0,0,0,1,0,0,0,0,0,0
30000000,50456,en,31.191975,2011-04-07,63782078,111,Adapt or die.,Hanna,1,0,0,1,0,0,0,0,0,0,0,0,0
35000000,50544,en,40.526587,2011-07-21,150483765,109,Some friends come with a happy ending.,Friends with Benefits,0,1,0,0,0,0,0,0,0,0,0,0,0
80000000,50546,en,37.02665,2011-02-10,214918407,117,Sometimes a guy's best wingman... is a wingwoman,Just Go with It,0,1,0,0,0,0,0,0,1,0,0,0,0
50000000,50646,en,37.990705,2011-07-29,142851197,118,This Is Stupid,"Crazy, Stupid, Love.",0,1,1,0,0,0,0,1,0,0,0,0,0
35000000,50647,en,20.908494,2012-02-23,24159934,98,Leave your baggage behind,Wanderlust,0,1,0,0,0,0,0,0,0,0,1,0,0
19000000,50725,en,11.766564,2011-03-04,6928068,97,Best. Night. Ever.,Take Me Home Tonight,0,1,1,0,0,0,0,0,0,0,1,0,0
21000000,50780,en,13.847872,2011-02-11,970816,91,He's here to save Walter's life.,The Beaver,0,0,1,0,0,0,0,0,0,0,0,0,0
0,50837,en,17.806082,2011-10-21,3538446,101,You can get away. But you can never escape.,Martha Marcy May Marlene,0,0,1,1,0,0,0,0,0,0,0,0,0
3500000,50839,en,26.259389,2011-09-28,19504039,107,Be first. Be smarter. Or cheat.,Margin Call,0,0,1,1,0,0,0,0,0,0,0,0,0
4600000,50848,fr,6.368933,2010-11-24,0,100,"Make Love, Not War",The Names of Love,0,1,1,0,0,0,0,0,0,0,0,0,0
0,51052,en,19.83683,2011-02-22,0,97,Ever wonder how 2 Billion presents get delivered all in 1 night?,Arthur Christmas,0,1,1,0,0,0,0,0,1,0,0,0,0
30000000,51162,en,19.143721,2011-04-13,1446e4,63,Oh Pooh.,Winnie the Pooh,0,0,0,0,0,1,0,0,0,0,0,0,0
125000000,51497,en,7.255718,2011-04-20,626137675,130,Get the Fifth Gear.,Fast Five,1,0,0,1,0,0,1,0,0,0,0,0,0
35000000,51540,en,50.309843,2011-07-08,117e6,98,Ever wish your boss was dead?,Horrible Bosses,0,1,0,0,0,0,0,0,0,0,0,0,1
8000000,51588,en,11.837067,2011-04-29,1013e4,104,"There are hundreds of nights in high school, but there’s only one prom.",Prom,0,1,0,0,0,1,0,0,0,0,0,0,0
15000000,51828,en,16.629173,2011-03-02,59389433,107,Twenty years. Two people.,One Day,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,51995,en,3.653305,2011-07-15,0,96,Faith alone doesn’t cut it anymore,Salvation Boulevard,1,1,1,1,0,0,0,0,0,0,0,0,0
0,52010,en,3.891186,2010-12-10,0,76,In the grim darkness of the far future there is only war,"Ultramarines: A Warhammer 40,000 Movie",0,0,0,0,0,0,0,0,0,0,0,0,0
650000,52015,en,12.496261,2010-09-30,33245,98,The Most Dangerous Thing Is To Be Alive.,Stake Land,1,0,1,1,0,0,0,0,0,0,0,0,0
0,52067,en,10.254807,2011-02-11,6861102,87,Today is the first day... of the rest of his weekend.,Cedar Rapids,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,52449,en,28.497242,2011-05-16,216197492,92,She doesn't give an F.,Bad Teacher,0,1,0,0,0,0,0,0,1,0,0,0,0
75000000,52451,en,36.605246,2011-08-31,132274484,110,Every legend has a new beginning.,The Three Musketeers,1,0,0,1,0,0,0,0,0,0,0,0,0
70000000,52520,en,58.401204,2012-01-19,160112671,88,Vengeance Returns,Underworld: Awakening,1,0,0,0,1,0,0,0,0,0,0,0,0
110000000,53182,en,71.510596,2014-03-05,337580051,102,Seize your glory!,300: Rise of an Empire,1,0,0,0,0,0,0,1,0,0,0,0,0
40000000,54054,en,19.438503,2012-01-26,36893721,91,She's looking for a few not-so-good men,One for the Money,1,1,0,0,0,0,0,0,0,0,0,0,0
13000000,54518,en,6.735922,2011-02-11,98441954,105,Find out what's possible if you never give up.,Justin Bieber: Never Say Never,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,54897,en,0.616283,2011-02-25,2295733,101,Never Underestimate The Power Of Grace ...,The Grace Card,0,0,1,0,0,0,0,0,0,0,0,0,0
75000000,55301,en,23.473004,2011-12-14,342695435,87,This holiday it's gonna get squeaky.,Alvin and the Chipmunks: Chipwrecked,0,1,0,0,1,0,0,0,0,0,0,0,0
3200000,55347,en,11.933449,2010-09-11,5332926,105,This is what love feels like.,Beginners,0,1,1,0,0,0,0,0,0,0,0,0,0
19000000,55465,en,17.971883,2011-11-04,35387212,108,Christmas comes prematurely.,A Very Harold & Kumar Christmas,0,1,0,0,0,0,0,0,0,0,0,0,1
32500000,55721,en,17.107065,2011-04-28,288383523,125,Save the date,Bridesmaids,0,1,0,0,0,0,1,0,0,0,1,0,0
47000000,55779,en,38.555482,2011-08-12,157887643,92,We all share a common destination.,Final Destination 5,0,0,0,0,0,0,0,0,0,0,0,0,1
38000000,55787,en,16.801218,2011-03-15,114156230,120,Life is the most spectacular show on earth.,Water for Elephants,0,0,1,0,0,0,0,0,0,0,0,0,0
145000000,56292,en,77.77477,2011-12-07,694713380,133,No Plan. No Backup. No Choice.,Mission: Impossible - Ghost Protocol,1,0,0,1,0,0,0,0,0,1,0,0,0
12500000,56601,en,0.903529,2010-04-01,3878993,118,Dream for the fences.,The Perfect Game,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,57089,en,10.694417,2011-04-29,13521829,86,Not All Fairy Tales Go By the Book.,Hoodwinked Too! Hood VS. Evil,0,1,0,0,0,0,0,0,0,0,0,0,0
6600000,57119,en,4.492455,2011-05-06,37710610,112,Sometimes the only way to get past family drama... is to jump right over it.,Jumping the Broom,0,1,0,0,0,0,0,0,0,0,0,0,0
0,57120,en,4.749885,2010-09-05,876302,104,The Road to Civilisation is Not Always Civilised,Meek's Cutoff,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,57157,en,16.183746,2011-12-16,22939027,94,Everyone gets old. Not everyone grows up.,Young Adult,0,1,1,0,0,0,0,0,0,1,0,0,0
250000000,57158,en,94.370564,2013-12-11,9584e5,161,Beyond darkness... beyond desolation... lies the greatest danger of all.,The Hobbit: The Desolation of Smaug,0,0,0,0,1,0,0,0,0,0,0,0,1
150000000,57165,en,44.927635,2012-03-27,301e6,99,Feel the Wrath,Wrath of the Titans,0,0,0,0,0,0,0,1,0,0,0,0,0
255000000,57201,en,49.046956,2013-07-03,89289910,149,Never Take Off the Mask,The Lone Ranger,1,0,0,0,0,1,0,0,0,0,0,0,0
66000000,57212,en,29.505574,2011-12-25,177584879,146,Separated by War. Tested by Battle. Bound by Friendship.,War Horse,0,0,1,0,0,0,0,0,0,0,0,0,0
95000000,57800,en,65.229868,2012-06-26,877244782,88,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift.",Ice Age: Continental Drift,0,1,0,0,0,0,0,0,0,0,0,0,0
17000000,58151,en,18.27083,2011-08-18,24922237,106,You can't run from evil when it lives next door.,Fright Night,0,1,0,0,0,0,0,0,0,0,0,0,0
45000000,58233,en,35.6585,2011-09-15,160078586,101,One man. One mission. No chance.,Johnny English Reborn,1,1,0,1,0,0,1,0,0,0,0,0,0
750000,58428,en,14.386807,2011-12-01,78396,102,Some guests never checked out.,The Innkeepers,0,0,0,1,0,0,0,0,0,0,0,0,0
28000000,58431,en,28.397048,2016-02-04,16374328,108,Bloody lovely.,Pride and Prejudice and Zombies,0,1,0,1,0,0,0,0,0,0,0,0,0
0,58492,en,0.692497,2011-04-22,621951,87,"He's not selling out, he's buying in.",The Greatest Movie Ever Sold,0,1,0,0,0,0,0,0,0,0,0,0,0
125000000,58574,en,81.499621,2011-11-22,334615e3,129,The game is afoot.,Sherlock Holmes: A Game of Shadows,1,0,0,0,0,0,0,1,0,0,0,0,0
170000000,58595,en,77.178973,2012-05-30,3966e5,127,The Fairytale is Over,Snow White and the Huntsman,0,0,1,0,1,0,1,0,0,0,0,0,0
75000000,59108,en,36.743324,2011-11-02,152930623,104,Ordinary guys. An extraordinary robbery.,Tower Heist,1,1,0,0,0,0,1,0,0,0,1,0,0
25000000,59440,en,51.915025,2011-09-09,23057115,140,Fight for Family,Warrior,1,0,1,0,0,0,0,0,0,0,0,0,0
14350531,59678,en,30.952377,2011-05-12,3964682,88,Inner City vs. Outer Space,Attack the Block,1,1,0,0,0,0,0,0,0,0,0,0,0
6000000,59728,en,0.215464,2011-03-25,399611,97,Rising from tragedy to triumph,The 5th Quarter,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,59861,en,20.355458,2011-06-30,36160375,98,Rediscover life and love,Larry Crowne,0,1,1,0,0,0,1,0,0,0,0,0,0
85000000,59961,en,34.773106,2012-02-09,208076205,115,No one is safe,Safe House,1,0,0,1,0,0,1,0,0,0,1,0,0
65000000,59962,en,38.994297,2012-02-14,156974557,103,It's SPY Against SPY,This Means War,1,1,0,0,0,0,0,0,0,0,0,0,0
35000000,59965,en,19.893646,2011-09-22,82087155,106,They stole his life. He's taking it back.,Abduction,1,0,0,1,0,0,0,0,0,0,0,0,0
30000000,59967,en,46.377628,2012-09-26,47042e3,118,"Hunted By Your Future, Haunted By Your Past",Looper,1,0,0,1,0,0,0,0,0,0,0,0,0
10000000,59968,en,15.688439,2011-08-26,17273593,90,Everybody has one,Our Idiot Brother,0,1,1,0,0,0,0,0,0,0,0,0,0
70000000,59981,en,6.682006,2013-06-13,18662027,88,There's trouble in OZ...,Legends of Oz: Dorothy's Return,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,60304,en,53.02787,2013-01-17,224803475,88,Classic tale. New twist.,Hansel & Gretel: Witch Hunters,1,0,0,0,1,0,0,0,0,1,0,0,0
21000000,60307,en,14.329891,2011-03-25,72417394,99,Welcome to the next grade,Diary of a Wimpy Kid: Rodrick Rules,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,60308,en,46.180421,2011-09-22,110206216,133,What are you really worth?,Moneyball,0,0,1,0,0,0,0,0,1,0,0,0,0
25000000,60309,en,9.169271,2010-09-10,15478800,122,One bullet killed the President. But not one man.,The Conspirator,0,0,1,0,0,0,0,0,0,0,0,0,0
250000,60420,en,21.825564,2011-10-28,3542353,90,I Want You. I Need You. I Love You. I Miss You.,Like Crazy,0,0,1,0,0,0,0,0,0,0,0,0,0
93000000,61791,en,138.433168,2011-08-03,482860185,105,Evolution Becomes Revolution.,Rise of the Planet of the Apes,1,0,1,1,0,0,0,0,0,0,0,1,0
30000000,61891,en,16.698316,2011-10-21,15395087,130,Was Shakespeare a Fraud?,Anonymous,0,0,1,1,0,0,0,0,1,0,0,0,0
185000000,62177,en,125.114374,2012-06-21,538983207,93,Change your fate.,Brave,1,1,0,0,1,1,0,0,0,0,0,0,0
28000000,62206,en,25.039383,2011-08-11,40547440,83,A lot can happen in 30 minutes.,30 Minutes or Less,1,1,0,0,0,0,0,0,1,0,0,0,0
150000000,62213,en,50.306728,2012-05-08,245527149,113,Every Family Has Its Demons,Dark Shadows,0,1,0,0,1,0,0,1,0,0,0,0,0
39000000,62214,en,27.908783,2012-10-04,35287788,87,The electrifying dog is back from beyond the grave,Frankenweenie,0,1,0,0,0,0,0,0,0,0,0,0,0
0,62728,en,3.122152,2010-09-13,0,111,Love. Murder. Revenge.,Brighton Rock,0,0,1,1,0,0,0,0,0,0,0,0,0
40000000,62835,en,33.785969,2011-07-27,60965854,108,Revenge is beautiful.,Colombiana,1,0,1,1,0,0,0,0,0,0,0,0,0
37000000,62837,en,6.63839,2011-09-23,95404397,113,Inspired by the amazing true story of Winter.,Dolphin Tale,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,63492,en,19.220789,2011-09-30,30426096,106,Ally's looking for the best ex of her life.,What's Your Number?,0,1,0,0,0,0,0,0,0,0,0,0,0
0,63574,en,5.753705,2012-01-13,0,117,Dream a whole lot louder,Joyful Noise,0,1,0,0,0,0,0,0,0,0,0,0,0
45000000,64328,en,17.047276,2011-11-22,165184237,103,They're closer than you think.,The Muppets,0,1,0,0,0,1,0,0,0,0,0,0,0
25000000,64639,en,7.473455,2011-09-16,10324441,110,Everyone Has A Breaking Point,Straw Dogs,0,0,1,1,0,0,0,0,0,0,0,0,0
0,64678,en,12.690224,2011-06-17,1406224,83,The toughest lesson is love.,The Art of Getting By,0,0,1,0,0,0,0,0,0,0,0,0,0
40000000,64685,en,31.066874,2011-12-24,55247881,129,"This is not a story about September 11th, it's a story about every day after.",Extremely Loud & Incredibly Close,0,0,1,0,0,0,0,1,0,1,0,0,0
42000000,64688,en,62.714026,2012-03-12,201585328,109,They thought the streets were mean. Then they went back to high school.,21 Jump Street,1,1,0,0,0,0,0,0,1,0,1,0,0
15000000,64689,en,24.612603,2012-09-20,37930465,97,In America you're on your own.,Killing Them Softly,0,0,0,1,0,0,0,0,0,0,0,0,0
15000000,64690,en,49.294864,2011-08-06,78054825,100,There are no clean getaways.,Drive,1,0,1,1,0,0,0,0,0,0,0,0,0
28000000,65055,en,8.363702,2011-09-02,10126458,91,Terror runs deep.,Shark Night,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,65057,en,40.903931,2011-09-09,177243185,115,The South Pacific ain't that terrific.,The Descendants,0,1,1,0,0,0,0,0,0,0,0,0,0
17000000,65086,en,43.675191,2012-02-01,127730736,95,What did they see?,The Woman in Black,0,0,1,1,0,0,0,0,0,0,0,0,0
90000000,65754,en,47.651083,2011-12-14,232617430,158,Evil shall with evil be expelled.,The Girl with the Dragon Tattoo,0,0,1,1,0,0,0,0,1,0,0,0,0
130000000,65759,en,17.7735,2011-11-17,150406466,100,Every step counts.,Happy Feet Two,0,1,0,0,0,0,0,1,0,0,0,0,0
0,66125,en,5.499412,2011-08-04,0,92,He's Been Everywhere Mate.,Red Dog,0,1,1,0,0,0,0,0,0,0,0,0,0
0,66195,en,6.507094,2010-07-01,14870,93,Dinner Parties Are A Dying Art.,The Perfect Host,0,1,0,1,0,0,0,0,0,0,0,0,0
12000000,67660,en,6.035152,2012-04-16,96070507,122,Let the mind games begin.,Think Like a Man,0,1,0,0,0,0,0,0,0,0,0,0,0
10000000,67911,en,3.919057,2011-09-09,0,97,There Are No Small Actors. Just Small Parts.,Bucky Larson: Born to Be a Star,0,1,0,0,0,0,0,0,1,0,0,0,0
6000000,67913,en,19.411141,2011-07-07,19560274,96,The FBI are about to discover that things work a little differently around here.,The Guard,1,1,0,1,0,0,0,0,0,0,0,0,0
40000000,68179,en,18.14218,2013-02-14,74597643,89,Earth's greatest secrets are about to break out!,Escape from Planet Earth,0,1,0,0,0,0,0,0,0,0,0,0,0
10000000,68684,en,10.424596,2011-03-16,0,93,Cancel Your Future,Detention,0,1,0,0,0,0,0,0,0,0,0,0,0
100000000,68718,en,82.121691,2012-12-25,425368238,165,"Life, liberty and the pursuit of vengeance.",Django Unchained,0,0,1,0,0,0,0,0,1,0,0,0,0
200000000,68721,en,77.68208,2013-04-18,1215439994,130,Unleash the power behind the armor.,Iron Man 3,1,0,0,0,0,0,0,0,0,0,0,0,0
180000000,68726,en,56.523205,2013-07-11,407602906,131,"To Fight Monsters, We Created Monsters",Pacific Rim,1,0,0,0,0,0,0,1,0,0,0,0,0
200000000,68728,en,46.985445,2013-03-07,491868548,130,"In Oz, nothing is what it seems",Oz: The Great and Powerful,0,0,0,0,1,1,0,0,0,0,0,0,0
44500000,68734,en,62.01056,2012-10-11,232324128,120,The movie was fake. The mission was real.,Argo,0,0,1,1,0,0,0,1,0,0,0,0,0
160000000,68735,en,63.148529,2016-05-25,433677183,123,Two worlds. One home.,Warcraft,1,0,0,0,1,0,1,0,0,0,0,0,0
95000000,68737,en,63.628459,2014-12-12,114178613,102,"When darkness falls, the son will rise. When the son falls, the dark knight will rise.",Seventh Son,0,0,0,0,1,0,0,0,0,0,0,0,0
0,68818,en,5.223096,2011-08-31,623528,98,No destiny,Blackthorn,1,0,0,0,0,0,0,0,0,0,0,0,0
75000000,70160,en,68.550698,2012-03-12,691210692,142,May The Odds Be Ever In Your Favor.,The Hunger Games,0,0,0,0,1,0,0,0,0,0,0,0,0
23000000,70435,en,26.257951,2011-11-06,33372606,93,They left her no choice.,Haywire,1,0,0,1,0,0,0,0,0,0,1,0,0
24000000,70868,en,8.630825,2011-09-16,30551495,89,"If it were easy, men would do it too.",I Don't Know How She Does It,0,1,0,0,0,0,0,0,0,0,0,0,0
130000000,70981,en,68.889395,2012-05-30,403170142,124,The Search for Our Beginning Could Lead to Our End.,Prometheus,0,0,0,0,0,0,0,0,0,0,0,1,0
